Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [78] stbi__zbuild_huffman(stbi__zhuffman*, unsigned char*, int) (stb_image.h) [190] DualityEngine::System_Scripting::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [210] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::PointLight>, std::allocator<std::pair<unsigned long const, DualityEngine::PointLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
 [110] stbi__create_png_image(stbi__png*, unsigned char*, unsigned int, int, int, int, int) (stb_image.h) [73] DualityEngine::System_Scripting::tick() [135] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Orientation>, std::allocator<std::pair<unsigned long const, DualityEngine::Orientation> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::Orientation>, false>*)
  [84] stbi__compute_huffman_codes(stbi__zbuf*) (stb_image.h) [93] DualityEngine::System_Scripting::prsID(std::string const&) [152] std::pair<std::__detail::_Node_iterator<std::pair<unsigned long const, DualityEngine::SpaceControl>, false, false>, bool> std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&> >(std::integral_constant<bool, true>, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&>&&)
  [72] DualityEngine::CameraFree::updateView(glm::detail::tmat4x4<float, (glm::precision)0>, glm::detail::tmat4x4<float, (glm::precision)0>) [82] DualityEngine::System_Scripting::prsDbl(std::string const&) [153] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::SpaceControl>, std::allocator<std::pair<unsigned long const, DualityEngine::SpaceControl> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::SpaceControl>, false>*)
 [178] DualityEngine::CameraFree::CameraFree(float, float, float, double, double, double, double, double, double, double, double, double) [108] DualityEngine::System_Scripting::prsFlt(std::string const&) [154] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::LinearVelocity>, std::allocator<std::pair<unsigned long const, DualityEngine::LinearVelocity> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::LinearVelocity>, false>*)
 [179] DualityEngine::loadShaders(char const*, char const*, std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [191] DualityEngine::System_Scripting::~System_Scripting() [136] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::AngularVelocity>, std::allocator<std::pair<unsigned long const, DualityEngine::AngularVelocity> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::AngularVelocity>, false>*)
 [118] DualityEngine::SystemEngine::engage() [66] DualityEngine::System_UserInput::handleControlKeys(unsigned char const*) [211] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::DirectionalLight>, std::allocator<std::pair<unsigned long const, DualityEngine::DirectionalLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
 [100] DualityEngine::SystemEngine::addSystem(DualityEngine::System*) [192] DualityEngine::System_UserInput::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [137] std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::Soul>, false>* std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<char const* const&, DualityEngine::DUA_componentFlags const&, int const&> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<char const* const&, DualityEngine::DUA_componentFlags const&, int const&>&&)
 [119] DualityEngine::SystemEngine::~SystemEngine() [62] DualityEngine::System_UserInput::tick() [138] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::Soul>, false>*)
 [120] DualityEngine::ComponentBank::addPosition(unsigned long const&, double const&, double const&, double const&) [193] DualityEngine::System_UserInput::~System_UserInput() [212] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
 [180] DualityEngine::ComponentBank::switchToCam(unsigned long const&) [194] DualityEngine::System_Control_SS::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [139] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Model>, std::allocator<std::pair<unsigned long const, DualityEngine::Model> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::Model>, false>*)
 [121] DualityEngine::ComponentBank::createEntity(char const*) [65] DualityEngine::System_Control_SS::tick() [213] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Owner>, std::allocator<std::pair<unsigned long const, DualityEngine::Owner> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
 [144] DualityEngine::ComponentBank::addCameraFree(unsigned long const&, float, float, float, double, double, double, double, double, double, double, double, double) [195] DualityEngine::System_Control_SS::~System_Control_SS() [214] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Score>, std::allocator<std::pair<unsigned long const, DualityEngine::Score> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  [79] DualityEngine::ComponentBank::getComponents(unsigned long const&) [196] DualityEngine::System_PhysCollide::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [140] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Position>, std::allocator<std::pair<unsigned long const, DualityEngine::Position> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, DualityEngine::Position>, false>*)
 [145] DualityEngine::ComponentBank::addLinearVeloc(unsigned long const&, double const&, double const&, double const&) [63] DualityEngine::System_PhysCollide::tick() [215] std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Position>, std::allocator<std::pair<unsigned long const, DualityEngine::Position> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
 [122] DualityEngine::ComponentBank::addOrientation(unsigned long const&, double const&, double const&, double const&) [197] DualityEngine::System_PhysCollide::~System_PhysCollide() [155] std::_Deque_base<std::string, std::allocator<std::string> >::_M_initialize_map(unsigned long)
  [59] DualityEngine::ComponentBank::getPositionPtr(unsigned long const&) [198] DualityEngine::System_Render_Master::setUpEnvironment(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [106] void std::vector<DualityEngine::System*, std::allocator<DualityEngine::System*> >::_M_emplace_back_aux<DualityEngine::System* const&>(DualityEngine::System* const&)
 [123] DualityEngine::ComponentBank::addAngularVeloc(unsigned long const&, double const&, double const&, double const&) [199] DualityEngine::System_Render_Master::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [113] void std::vector<std::vector<unsigned long, std::allocator<unsigned long> >, std::allocator<std::vector<unsigned long, std::allocator<unsigned long> > > >::_M_emplace_back_aux<std::vector<unsigned long, std::allocator<unsigned long> > >(std::vector<unsigned long, std::allocator<unsigned long> >&&)
